,Unnamed: 0,OBJECTID,Agency,State,Unit ID,Unit Name,Fire_Code,Incident Indentifier,Fire Name,Protection_Type,Cause,Owner,Acres,WUI,Size Class,Size_Class_Rank,Date,Month,Day,Year,MONTHST,DAYST,YEARST,Elevation,LatNAD83,LongNAD83,created_user,created_date,last_edited_user,last_edited_date,District,GlobalID,County,Dispatch Unit ID,x,y,PresBurn,FireName,Date_cData
17492,17492,17821,BLM,NV,NVWID,Winnemucca District,GB8D,,DUCK FLAT,,Natural,1,32.59590987,,C,3,8/24/2011 0:00,8,24,2011,8,24,2011,5932,40.9383,-119.6183,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Winnemucca District,e4424b11-b86d-4fd3-b5f4-f61cba077a9e,Washoe,USNVCNC,279580.757,4535209.103,NO,,
26091,26091,28046,BLM,NV,NVCCD,Carson City District,,,CENTENNIAL,,Natural,,277,,D,,7/30/1983 0:00,7,29,1983,,,,5000,39.1999,-119.7177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,d10d4007-b654-4908-8e85-cbce48e8170f,Carson City,USNVSFC,265315.3199,4342479.336,NO,,
17497,17497,17826,BLM,NV,NVWID,Winnemucca District,GDU3,,GOOSENECK,,Human,1,19.69816959,,C,3,8/30/2011 0:00,8,30,2011,8,30,2011,4331,39.651,-119.20025,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Winnemucca District,a9e08eb6-8531-4c6b-9c09-389f2af50609,Washoe,USNVSFC,311225.9604,4391336.328,NO,,
17574,17574,17903,FWS,NV,NVSWR,Stillwater National Wildlife Refuge,F23Y,,GRASTEIT,,Human,8,12,,C,3,4/28/2011 0:00,4,28,2011,4,28,2011,3950,39.44138889,-118.7488889,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,c11e3751-2408-4524-8131-314d519c4fa9,Churchill,USNVSFC,349501.4854,4367219.286,NO,,
17575,17575,17904,FWS,NV,NVSWR,Stillwater National Wildlife Refuge,F7CJ,,LONE TREE,,Human,4,36.63672595,,C,3,7/12/2011 0:00,7,12,2011,7,12,2011,3950,39.38611111,-118.8297222,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,549ad6bd-8c99-46c1-9ed8-da3bad8307a5,Churchill,USNVSFC,342420.5797,4361222.061,NO,,
17604,17604,17936,ST,NV,NVNWS,Nevada Division of Forestry - Western Region,,4120218,PUDDLE,,Natural,7,20,,C,3,7/30/2011 0:00,7,30,2011,7,30,2011,6371,39.41138889,-119.5027778,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,d8275aa3-f09d-4798-b412-7812a3e87632,Storey,USNVSFC,284527.2202,4365419.351,NO,,
22308,22308,22710,BLM,NV,NVWID,Winnemucca District,MGQ8,2019-NVWID-020170,Crutcher,,Natural,,276.2276652,,D,4,7/21/2019 0:00,7,21,2019,7,21,2019,5390,40.884217,-119.5302,,,,,Winnemucca District,b111c423-552a-4924-bb72-cc5e7b0c95ae,Washoe,USNVCNC,286824.314,4528986.115,NO,,
17609,17609,17941,ST,NV,NVNWS,Nevada Division of Forestry - Western Region,,4120328,LAGOMARSINO,,Human,7,40,,C,3,8/13/2011 0:00,8,13,2011,8,13,2011,4728,39.4812,-119.6281,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,b1263875-c896-4c56-8332-11b11dccf03c,Storey,USNVSFC,273962.3486,4373475.507,NO,,
17615,17615,17947,ST,NV,NVNWS,Nevada Division of Forestry - Western Region,,4120515,SHEEP,,Human,7,78,,C,3,9/9/2011 0:00,9,9,2011,9,9,2011,5610,39.532,-119.5319,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,ddd94740-7e4c-4a84-a0c5-aa9df92c5afb,Storey,USNVSFC,282396.0057,4378877.307,NO,,
17676,17676,18008,BLM,NV,CANOD,Northern California District,HHA8,,Dry Valley,11,Human,1,16.3,No,C,3,5/21/2013 0:00,5,21,2013,5,21,2013,4367,40.2914,-119.8592,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,c1f16348-6573-4e12-8a0a-f1aba7325f61,Washoe,USCASIFC,256963.4533,4464023.837,NO,,
17677,17677,18009,BLM,NV,CANOD,Northern California District,HN6G,,S 3 Burnt,11,Natural,1,1.5,No,B,2,7/5/2013 0:00,7,5,2013,7,5,2013,6040,40.9047,-119.8792,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,b77cee51-454f-42ae-9184-969382475af3,Washoe,USCASIFC,257491.7034,4532169.606,NO,,
17679,17679,18011,BLM,NV,CANOD,Northern California District,HV9X,,NELLIE   S 1,11,Natural,1,3.6,No,B,2,8/18/2013 0:00,8,18,2013,8,18,2013,6329,41.3678,-119.5494,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,7e894669-baac-48bf-abdb-29721c7fa2a8,Washoe,USCASIFC,286778.8331,4582723.82,NO,,
17741,17741,18073,BLM,NV,NVCCD,Carson City District,HG2E,,ROUND,11,Natural,1,25.36802104,No,C,3,5/15/2013 0:00,5,15,2013,5,15,2013,5906,39.4367,-117.9983,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,6a3ff47b-7783-4491-a763-64bbc0ce156b,Churchill,USNVSFC,414088.4968,4365714.93,NO,,
17745,17745,18077,BLM,NV,NVCCD,Carson City District,HJ5W,,DOG,11,Natural,1,9.9,No,B,2,6/9/2013 0:00,6,9,2013,6,9,2013,7165,39.89,-119.7942,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,171e90e9-d541-4a4d-a746-c5072b991b24,Washoe,USNVSFC,261088.6563,4419286.093,NO,,
8010,8010,8271,FS,CA,CATMU,Lake Tahoe Basin Management Unit,,,ROYAL,,Human,5,270,,D,4,11/17/2003 0:00,11,17,2003,11,17,2003,6473,39.25194444,-120.0502778,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,ddcfd696-273b-41e6-a5e3-f39dddee56a2,Placer,USCAGVCC,236785.3283,4349171.247,NO,,
17750,17750,18082,BLM,NV,NVCCD,Carson City District,HJ8M,,CHERRY CREEK,11,Natural,1,57.67291076,No,C,3,6/10/2013 0:00,6,10,2013,6,10,2013,5689,39.6867,-117.8539,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,32d07ec0-d8d1-492c-a00d-da0e5030ff8a,Churchill,USNVSFC,426778.8254,4393333.367,NO,,
17751,17751,18083,BLM,NV,NVCCD,Carson City District,HJ8N,,WAR CANYON,11,Natural,1,22.85609852,No,C,3,6/10/2013 0:00,6,10,2013,6,10,2013,7070,39.6867,-117.8339,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,4a0ddc8a-e0e3-45e9-9907-4f27917ac215,Churchill,USNVSFC,428493.8307,4393317.235,NO,,
17753,17753,18085,BLM,NV,NVCCD,Carson City District,HM0S,,BUFFALO CANYON,11,Natural,1,11.19568621,No,C,3,7/1/2013 0:00,7,1,2013,7,1,2013,6299,39.1989,-117.8231,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,0d744aa3-7ce0-471d-9264-8a7a9374e86c,Churchill,USNVSFC,428925.8085,4339171.775,NO,,
17766,17766,18098,BLM,NV,NVCCD,Carson City District,HNF5,,TARNAHAN,11,Natural,1,20.58448798,No,C,3,7/3/2013 0:00,7,3,2013,7,3,2013,5797,39.09628,-119.67656,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,ebdfbbbb-a0a4-4da1-9b40-67dca79845f5,Carson City,USNVSFC,268528.9983,4330871.858,NO,,
17782,17782,18114,BLM,NV,NVCCD,Carson City District,HV31,,BRUNSWICK,11,Natural,1,29.70388264,No,C,3,8/17/2013 0:00,8,17,2013,8,17,2013,5627,39.1658,-119.5897,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,94f9a310-ad16-4c84-b165-62970be680dd,Carson City,USNVSFC,276262.056,4338370.474,NO,,
17803,17803,18135,BLM,NV,NVCCD,Carson City District,H44Q,,HOYE,16,Human,8,3.2,No,B,2,5/26/2014 0:00,5,26,2014,5,26,2014,4948,38.7372,-119.4075,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,6dbf0e0a-d960-43ca-93ec-17328726a59a,Douglas,USNVSFC,290747.8927,4290365.905,NO,,
9201,9201,9466,BLM,NV,NVCCD,Carson City District,X660,,OLINGHOUSE,,Natural,1,270,,D,4,7/4/2001 0:00,7,4,2001,7,4,2001,5725,39.6582,-119.4291,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,495207a7-904d-4637-9bf9-8ab34b7fae2b,Washoe,USNVSFC,291610.9344,4392642.032,NO,,
26202,26202,28157,BLM,NV,NVCCD,Carson City District,,,QUAIL,,Human,,270,,D,,8/14/1984 0:00,8,13,1984,,,,6030,39.8499,-119.5844,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,54d26e55-0095-4d4a-a842-96a64fe5f481,Washoe,USNVSFC,278900.5667,4414294.227,NO,,
21747,21747,22149,C&L,NV,NVEFKX,East Fork Fire and Paramedic District,LZF7,2018-NVEFKX-030333,James Loop,,Human,,269.9431513,,D,4,7/9/2018 0:00,7,9,2018,7,9,2018,5066,39.05492,-119.8273,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,ef1acadd-372f-4680-94f8-d2b828e1e5e5,Douglas,USNVSFC,255347.8399,4326676.1,NO,,
17814,17814,18146,BLM,NV,NVCCD,Carson City District,H7G0,,GOLDEN EAGLE,11,Human,1,80.65905787,No,C,3,7/6/2014 0:00,7,6,2014,7,6,2014,4974,39.5714,-119.6556,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,fbf962aa-88bd-4141-94b4-d16e31f9297c,Washoe,USNVSFC,271892.3661,4383557.469,NO,,
17816,17816,18148,BLM,CA,NVCCD,Carson City District,H82V,,GRAYS,11,Natural,1,1.5,No,B,2,7/21/2014 0:00,7,21,2014,7,21,2014,6480,38.5839,-119.6439,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,4d128c9f-36dc-47e6-aee6-281bf5a6f171,Alpine,USNVSFC,269706.8832,4273918.247,NO,,
17817,17817,18149,BLM,NV,NVCCD,Carson City District,H85Q,,BERNICE,11,Natural,1,16.53894747,No,C,3,7/22/2014 0:00,7,22,2014,7,22,2014,7093,39.745,-117.7275,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,efc9c366-888d-4cf3-981a-fd3ed57177e1,Churchill,USNVSFC,437670.1326,4399708.35,NO,,
17826,17826,18158,BLM,NV,NVCCD,Carson City District,H9T7,,BOB CANYON,11,Natural,1,1.4,No,B,2,7/22/2014 0:00,7,22,2014,7,22,2014,6293,39.7336,-117.7717,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,20d8701d-e409-4f1c-9ee5-26be43449f43,Churchill,USNVSFC,433872.2821,4398474.777,NO,,
17844,17844,18176,BLM,NV,NVCCD,Carson City District,JG1R,,DT,16,Human,7,24.16568463,No,C,3,11/28/2014 0:00,11,28,2014,11,28,2014,4072,39.6022,-119.1681,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,f66d6356-3d2c-4435-80a7-358161be6be1,Lyon,USNVSFC,313853.7815,4385852.487,NO,,
18578,18578,18910,BLM,NV,NVWID,Winnemucca District,H8TQ,,Granite Peak,11,Natural,1,5.6,No,B,2,7/18/2014 0:00,7,18,2014,7,18,2014,7129,40.7611,-119.43,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Winnemucca District,5edce760-1a54-4004-9fee-f8ea55830614,Washoe,USNVCNC,294887.9709,4515078.22,NO,,
18654,18654,18988,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,EK1P,NV-HTF-30398,POORE,,Natural,5,22,,C,3,8/6/2012 0:00,8,6,2012,8,6,2012,7208,38.32111111,-119.5222222,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,fc0a954f-952e-40b8-b532-843bf70705ed,Mono,USNVSFC,279508.0871,4244454.316,NO,,
18664,18664,18998,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,G6CP,408,PEAVINE 1 & 2,,Human,5,37,,C,3,8/15/2012 0:00,8,15,2012,8,15,2012,5771,39.58138889,-119.8688889,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,e330eb43-ff87-405c-8744-8f95f8759b5f,Washoe,USNVSFC,253604.1255,4385229.514,NO,,
18681,18681,19015,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,EK1P,510,LONG,,Natural,5,2,,B,2,4/23/2012 0:00,4,23,2012,4,23,2012,6266,38.66666667,-119.3838889,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,5bb65938-1221-4a31-84be-0ff3d1fcfe3a,Douglas,USNVSFC,292596.581,4282483.921,NO,,
18697,18697,19031,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,EK1P,HTF 30334,RIVER,,Natural,5,1.5,,B,2,7/24/2012 0:00,7,24,2012,7,24,2012,6257,38.7625,-119.68,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,b071072b-8118-42a7-ab67-93abde134f40,Alpine,USNVSFC,267141.7606,4293832.555,NO,,
18710,18710,19044,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,GZ7B,409,HOGE,,Human,5,8,,B,2,6/29/2012 0:00,6,29,2012,6,29,2012,5958,39.57972222,-119.8641667,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,60d8ae43-a5a0-48c4-9804-9d89ddacf3a1,Washoe,USNVSFC,254003.8619,4385031.558,NO,,
21127,21127,21527,C&L,NV,NVCHUX,Churchill County Fire Protection District,K2XK,2017-NVCHUX-030278,Lahontan,,Human,,263.5014579,,D,4,6/23/2017 0:00,6,23,2017,6,23,2017,4367,39.41673,-119.0567,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,a863a644-55c5-4a0a-ae46-e3c0fd713a29,Churchill,USNVSFC,322948.6957,4365041.417,NO,,
18741,18741,19075,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,G3LY,HTF-30336,JONES 1,,Natural,5,3,,B,2,7/24/2012 0:00,7,24,2012,7,24,2012,8763,38.55805556,-119.6783333,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,79ec42b3-b06a-43ac-b017-76b018c9e438,Alpine,USNVSFC,266623.4672,4271136.723,NO,,
18760,18760,19094,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,GMG7,NV-RNOX-0011,WASHOE DRIVE,,Human,14,2674.591325,,F,6,1/19/2012 0:00,1,19,2012,1,19,2012,5069,39.32583333,-119.8086111,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,92cefd32-38d3-457b-a354-2dbab720ec60,Washoe,USNVSFC,257897.5381,4356697.81,NO,,
9119,9119,9383,BIA,NV,NVCCD,Carson City District,J982,NV-CCD-1554,WNA 14,,Natural,2,258,,D,4,8/3/2000 0:00,8,3,2000,8,3,2000,4022,40.0019,-119.6396,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,66c88a27-0670-48bd-a0b8-9362c1e4383d,Washoe,USNVSFC,274676.7841,4431305.777,NO,,
18776,18776,19110,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,EK1P,NV-HTF-30398,MURPHY,,Natural,5,42,,C,3,8/5/2012 0:00,8,5,2012,8,5,2012,8264,38.34888889,-119.2902778,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,4d8ac880-b324-4f36-8d0c-1a7c403f90aa,Mono,USNVSFC,299863.7197,4247008.664,NO,,
18821,18821,19155,FS,NV,CATMU,Lake Tahoe Basin Management Unit,G8N2,022259,ELKS,,Human,5,2.6,,B,2,9/21/2012 0:00,9,21,2012,9,21,2012,6299,38.98083333,-119.9425,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,f55b351c-d6d6-4d73-bf89-4c28685df97f,Douglas,USCACICC,245111.4309,4318768.899,NO,,
18845,18845,19179,BLM,CA,CACND,Central California District,G3AS,,BIEDERMAN,,Natural,1,19,,C,3,7/22/2012 0:00,7,22,2012,7,22,2012,8048,38.1428,-119.0994,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,168263b4-8ba2-4d01-a8f7-742d7df97f9f,Mono,USCAOVCC,316026.4236,4223741.413,NO,,
18855,18855,19189,BLM,NV,CANOD,Northern California District,G4Y5,,NUT MT  S 2,,Natural,1,48,,C,3,8/5/2012 0:00,8,5,2012,8,5,2012,6175,41.5478,-119.4644,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,56077553-86d2-4481-bfa5-2048496cc396,Washoe,USCASIFC,294457.9289,4602503.717,NO,,
18915,18915,19249,BLM,NV,NVCCD,Carson City District,F97N,,STAR,,Undetermined,8,6,,B,2,10/30/2012 0:00,10,30,2012,10,30,2012,4360,39.2644,-119.5881,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,69c19283-d15c-444b-b64f-d3ad3796b308,Lyon,USNVSFC,276713.0784,4349310.94,NO,,
8339,8339,8601,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,BE6V,NV-HTF-004047,MUD LAKE,,Human,13,257.602098,,D,4,9/11/2004 0:00,9,11,2004,9,11,2004,5174,38.81805556,-119.6905556,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,b97802b0-4835-4649-bd30-d71de33b1371,Douglas,USNVSFC,266406.007,4300025.805,NO,,
20495,20495,20894,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,KL4W,2016-NVHTF-030470,Shooting,,Human,,251.5795085,,D,4,8/14/2016 0:00,8,14,2016,8,14,2016,5092,39.14961,-119.7902,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,5e1aec9d-3d8b-43d3-8071-73dd5dd53208,Carson City,USNVSFC,258881.7941,4337087.453,NO,,
18921,18921,19255,BLM,NV,NVCCD,Carson City District,G28T,NV-CCD-30301,SPRINGS,,Natural,9,1190.526843,,F,6,7/22/2012 0:00,7,22,2012,7,22,2012,6096,38.9669,-119.5342,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,df60cab9-00f9-408e-9f9c-5ceb31186078,Douglas,USNVSFC,280441.8503,4316158.072,NO,,
18923,18923,19257,BLM,NV,NVCCD,Carson City District,G2B8,,STOCKYARD,,Human,1,9.708698107,,C,3,7/14/2012 0:00,7,14,2012,7,14,2012,4997,38.9778,-119.6681,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,18fe7566-5004-4b33-b5e4-4e6246aa1eea,Douglas,USNVSFC,268874.7506,4317699.409,NO,,
18926,18926,19260,BLM,NV,NVCCD,Carson City District,G3AZ,,DIVIDE,,Natural,1,57.51591983,,C,3,7/22/2012 0:00,7,22,2012,7,22,2012,5472,38.8839,-119.6458,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,ac425de9-a890-4420-9bb2-2f0bd5b5f791,Douglas,USNVSFC,270504.1396,4307220.593,NO,,
18931,18931,19265,BLM,CA,NVCCD,Carson City District,G3LZ,,DIAMOND,,Human,1,2,,B,2,7/24/2012 0:00,7,24,2012,7,24,2012,5348,38.7986,-119.7497,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,31a8b4e1-8c3e-47aa-a406-90b3b7941707,Alpine,USNVSFC,261205.2444,4298019.288,NO,,
18935,18935,19269,BLM,NV,NVCCD,Carson City District,G4AE,,DRY,,Undetermined,8,98.62546401,,C,3,7/30/2012 0:00,7,30,2012,7,30,2012,4813,39.9497,-118.9692,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,48383917-6561-4a9d-b2a1-eae7d795dee7,Washoe,USNVSFC,246471.912,4425452.292,NO,,
17813,17813,18145,BLM,NV,NVCCD,Carson City District,H7AC,,MINNEHAHA,15,Human,8,250.8592307,No,D,4,7/5/2014 0:00,7,5,2014,7,5,2014,7083,38.7889,-119.5147,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,9db2f418-4959-4ee3-81e9-97bc37d721a2,Douglas,USNVSFC,281586.9178,4296354.712,NO,,
18944,18944,19278,BLM,NV,NVCCD,Carson City District,G6AS,,FREDS MTN,,Natural,8,24.90700545,,C,3,8/15/2012 0:00,8,15,2012,8,15,2012,6001,39.7719,-119.8739,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,d3f5b7d2-83af-4062-bbab-bea0a353f7a2,Washoe,USNVSFC,253851.5172,4406391.922,NO,,
18947,18947,19281,BLM,NV,NVCCD,Carson City District,G6CJ,,ELDON 2,,Natural,1,2,,B,2,8/15/2012 0:00,8,15,2012,8,15,2012,5023,38.99828,-119.67525,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,574e8cc1-9da9-4e26-832a-f59f84d35c7e,Douglas,USNVSFC,268322.1122,4319990.795,NO,,
18948,18948,19282,BLM,NV,NVCCD,Carson City District,G6D3,,ANTELOPE,,Natural,1,2.3,,B,2,8/16/2012 0:00,8,16,2012,8,16,2012,5932,39.7553,-119.7911,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,fa8a16f4-caa0-4159-bd7d-63804d5fb5f6,Washoe,USNVSFC,260886.8864,4404324.655,NO,,
18949,18949,19283,BLM,NV,NVCCD,Carson City District,G6KU,,PYRAMID HWY,,Undetermined,8,47.58299655,,C,3,8/19/2012 0:00,8,19,2012,8,19,2012,4715,39.7561,-119.6908,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,bd77d60c-e6c7-4477-b831-813dcdc14383,Washoe,USNVSFC,269483.4243,4404150.345,NO,,
3075,3075,3292,BLM,NV,NVCCD,Carson City District,J717,,SANDII,,Human,1,250,,D,4,9/12/1996 0:00,9,12,1996,9,12,1996,5541,39.8332,-119.9127,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,c14d414f-6bed-4b76-86be-0499acfb1092,Washoe,USNVSFC,250749.4366,4413304.457,NO,,
18957,18957,19292,C&L,NV,NVEFKX,East Fork Fire and Paramedic District,G8NA,NV-EFKX-30542,CARTER SPRINGS,,Undetermined,8,3460.150712,,F,6,9/21/2012 0:00,9,21,2012,9,21,2012,4383,39.7653,-119.6278,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,60baa68b-1e95-4e3b-ae71-09a0975a731a,Douglas,USNVSFC,271828.9963,4301346.96,NO,,
18961,18961,19296,BLM,NV,NVCCD,Carson City District,G97A,,EASTLAKE,,Human,1,6,,B,2,10/30/2012 0:00,10,30,2012,10,30,2012,5417,39.2394,-119.7578,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,d67ea404-e8f4-4a8a-a730-fed719e6618c,Washoe,USNVSFC,261985.5232,4346968.56,NO,,
18962,18962,19297,BLM,NV,NVCCD,Carson City District,G9BD,,PAINTED ROCK,,Undetermined,8,15,,C,3,10/2/2012 0:00,10,2,2012,10,2,2012,4222,39.5989,-119.3558,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,5951f294-ccd7-4a3b-83f5-73e622581291,Washoe,USNVSFC,297727.196,4385891.993,NO,,
18963,18963,19298,BLM,NV,NVCCD,Carson City District,G9FA,,VIRGINIA,,Undetermined,8,16.3,,C,3,10/4/2012 0:00,10,4,2012,10,4,2012,5013,39.5228,-119.2922,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,e1948b3b-4c74-40d5-9c43-c045b2a29a6f,Lyon,USNVSFC,302973.2091,4377303.712,NO,,
18969,18969,19304,BLM,NV,NVCCD,Carson City District,GM5E,,CAROLINE,,Undetermined,8,2,,B,2,2/22/2012 0:00,2,22,2012,2,22,2012,4301,39.3092,-119.4617,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,6697f134-cfd0-4544-a77d-057a721d1835,Lyon,USNVSFC,287754.9192,4353979.222,NO,,
18972,18972,19307,BIA,NV,NVCCD,Carson City District,GR3Z,,WADSWORTH,,Human,2,8.3,,B,2,4/10/2012 0:00,4,10,2012,4,10,2012,4035,39.6397,-119.2844,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,e055fc3a-ee58-49a7-b37f-724e6c4e74a4,Washoe,USNVSFC,303973.5446,4390262.438,NO,,
18973,18973,19308,BIA,NV,NVCCD,Carson City District,GRS5,,VALLEY,,Human,2,3,,B,2,4/7/2012 0:00,4,7,2012,4,7,2012,3911,39.8089,-119.3483,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,2c194dd2-419f-4238-a2e5-1d8e37f7b8b8,Washoe,USNVSFC,298981.8928,4409185.522,NO,,
18974,18974,19309,BLM,NV,NVCCD,Carson City District,GS2E,,STAGECOACH,,Human,8,12.99266031,,C,3,4/21/2012 0:00,4,21,2012,4,21,2012,4600,39.3875,-119.3564,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,e80f9aa7-ddc0-474f-9c6f-5e207de9c48f,Lyon,USNVSFC,297061.5674,4362428.236,NO,,
18975,18975,19310,BLM,NV,NVCCD,Carson City District,GS2G,,QUAIL,,Natural,1,5.5,,B,2,4/22/2012 0:00,4,22,2012,4,22,2012,4229,39.8758,-119.6047,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,86d0342e-4bb6-46a8-93ee-e35f78f80bde,Washoe,USNVSFC,277247.4884,4417219.775,NO,,
18976,18976,19311,BLM,NV,NVCCD,Carson City District,GS48,,RUBY,,Natural,1,6,,B,2,4/23/2012 0:00,4,23,2012,4,23,2012,5292,39.4433,-119.2544,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,577d1413-1109-4ce1-b9da-93115843e529,Lyon,USNVSFC,306001.7597,4368397.366,NO,,
18981,18981,19316,BIA,NV,NVCCD,Carson City District,GS6L,,ELDON,,Natural,8,4,,B,2,4/23/2012 0:00,4,23,2012,4,23,2012,5026,39.9911,-119.6581,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,139bcddc-cda3-409f-9cfa-35630b130eed,Washoe,USNVSFC,273061.6016,4430153.828,NO,,
